NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190003225596;2019;3;M;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;510;513;515;461.2;382.4;450.8;564.7;CBDBCCAEDDCECBBADBCEBACBADBEDCB*DCCAABCBCBDEA;ACAADBDCAADAAACDDBCBECAABCADCDACBEDCAABC*ABAD;99999BDBADBBCCAABABECBAEBCCBECBBDBEBCBACBCDACCCCAD;EDEDDDACABCBCDDCCABEDABEACBECDDAEDCADDBCEDBCB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;140;100;600;H;H;F;F;4;C;A;B;B;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A
190003214714;2019;12;M;0;3;1;1;13;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;464;398.5;480.9;431.8;CDBBAADAEBCCDDECDCBAABACBDADDBDAABABACDCDABCA;ABCCDABEEBACCDEAACCDDEAACDEEDDAACCDDAEEAACCDD;99999DAAEDDBECCAEECEDCDCBCEAACDEEDBBCDBCDDBBCDEABB;CCBCCBCBCDACDEEABCEDBCDABCDEEABCACBAEDBABCAAE;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;80;560;B;E;B;B;5;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;A
190003214729;2019;9;M;1;3;1;1;4;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;335.6;484.3;481.8;414.5;ABEACCDCECBEAEDECACBDECADDCCABBECEABEDABBDDAD;EAACAEDAABBCADCAAECAEAEADAEDCBDCCBCEAEDBDBEEE;CBBEA99999CBBAECADAEDEDDACACEADABCADBDBAEEEBBAADEB;DBABCDDEBAEBCCCEDEDBBCBEAABDBAEECDCBACEBDDCBA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;100;80;540;H;H;B;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;C;B;A;C;A;A;B
190003214743;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;3;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;393.8;465.5;471.1;430.3;AEDBBDCDACEEBACEBCAECCDAEADBDECBBDCCBAAABDBDE;DCBCCEAAABDBDCACEDCCCBBACECDABECCCACCDDAEBCAB;99999AEABCBCBDCEADEEAAEECBABBECECCCABBDCAEBBAAEDBB;EDADEBDABDBECAECADCDBBEAEBDBBCAACAACCDEBCBAAE;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;100;80;100;20;400;H;H;F;F;8;A;A;B;B;A;A;B;B;A;A;A;A;A;B;B;A;B;A;A;A
190003214810;2019;7;F;0;3;1;1;4;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;0;0;1;505;;;518;359.6;;;384.1;DACBACDBEDCBBADDBBBADAABEADCAECEDEEDDEDCEEADA;;;ECAACEAABAEECBCECBBAEDBACDABEBBCBCDCCAAECABDB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;;;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;;;;;;;;B;E;B;D;2;C;A;C;D;A;B;B;A;B;A;A;A;A;B;B;B;B;A;A;B
190003214830;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1302603;Manaus;13;AM;1;1;1;1;504;510;513;516;468.9;506.1;512.4;606.1;CACDEBEAEAEEECCBBDEAABDEDBBDCEDCCDEEDADACBECD;EBBCEAECADEEDBCEEBABEABBCCBAEAAADAEBAAEABBDEB;ADBBB99999BBDABDADBECEDEDAECCCEEBBDEAACEBEEAAAADEA;BBBECBCDDDBCADABBDBADBBECEBEABBAEBDDEAABCEBDE;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;80;120;100;100;80;480;A;A;A;A;6;B;A;B;C;A;A;B;A;A;A;A;A;A;C;A;A;B;A;A;B
190003225494;2019;12;M;1;1;1;1;10;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;A;A;4;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190003201455;2019;14;F;1;3;1;1;13;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;1;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190003214781;2019;9;F;1;3;1;1;7;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;E;F;F;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;A;A;A
190003214793;2019;4;M;1;3;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;610.3;441.2;503.1;495.9;CAEAAEBDEEDEEDDABBCEAACEDBEBDCCDCCDCDDEDDCDEE;EAACCDADAAEBAECBDEBABDAEBEDAAAEDBDECDEDAECDEA;DCEDD99999ABABACDCCDAAEEDEAABBEAEDDCADABEDCCCAADBE;AEDDCAAACBDCABAABCEEBDAECECBCBABEADABCEBADBDC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;100;100;100;540;E;E;D;D;6;C;A;B;D;A;B;B;A;B;A;B;A;A;B;B;A;E;A;A;A
190003225530;2019;11;F;1;3;1;1;8;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;B;F;F;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190003225544;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;464;504.7;524.1;481.1;AEDBECEDCDAEBCAABDAABEEDEDCEBAEBEBACABBCEDAAA;ACAEAECCAEABABAABDCADACECBBADACDBAEDACDABACCE;ABBAB99999AABECCCBEBBAADBAEBAEBAAAEDBDDABDEEDCEBCE;ECCDCEBCAEAECDDCEDAEAEACAADEBAEBBEAAACDCBBAAB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;120;120;160;0;560;E;E;B;F;4;C;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;A;A
190003201471;2019;2;F;1;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;426.3;455.6;551.2;448.4;ADBCEBABDACEDDBDCECBABEDAEEBCEDDEABDBDEDDAEDE;CACEABDCABACAABCCAAACEBCBDBEECCCDBDDAEDDAEDCB;99999DADEDABDCBEEAEECDDADDADECCDECACDECEBADEEADCCC;BBCCACDCBCBEEEACABDCBDCADDBEADBEDEAACBEBEADEC;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;0;480;B;B;B;F;7;B;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
190003225702;2019;3;F;1;3;1;1;1;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;380.9;348.1;487.5;416.9;EDCBCBBBECDEDEEDBBCEAABACDDEAEDBABECACBCABEBE;CAABCCACDCCDEAAABBCCEBEEECEBEABDDBEECDEECBACE;EEBEC99999EDEDECDDCEBBDCEAEAECACEDADDEEEACEEEDEADB;DDBCDDECBCCAEDDCABAADBDCDDACABDDACADACEBACECA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;40;520;D;D;B;B;5;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
190003225735;2019;8;M;1;3;2;1;4;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;366.6;499.8;424.2;361.9;BECEBCCAABADCBCABBDADACBCAECAACABCECADEEBCCCD;BCAEBABCDEABCDAADACADBCEADACDECBEDCADEACEDBAD;99999EEDDBACCCDCCAEDADBDCDBBEDDABAEACBEADDCDADADCA;BABCDBEDAAEDBACCDAAABCEABCCEEAAACBCBADEDBCDEA;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;100;580;D;F;B;F;5;B;A;C;D;A;B;B;B;B;A;B;A;A;B;A;A;D;A;B;A
190003225744;2019;8;M;1;2;1;1;3;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;371.5;397.4;393.3;412.3;EAAECEDEDAABACABEEEBDBECDDAEEEEBAEDEEBACBEDBE;EACBDAAABDCCBEBDEDDCECADDBCEEBCCDCCDBADAADCEB;99999ACEBADBAADEBEEDDEEBADECEEBECADBDADDAAEEBABEDD;ECEBBAACACBBEEDAAEBACEEEEEDEAEAAEDEEAACBBCDCE;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;120;100;120;80;520;D;B;C;F;8;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
190003201679;2019;5;F;2;3;1;1;2;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;E;D;D;7;B;A;B;C;A;B;B;A;B;A;A;A;A;C;A;B;E;A;A;A
190003201706;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;F;B;D;3;C;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190003215043;2019;7;F;1;3;2;1;4;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;D;B;3;B;A;B;D;A;B;B;A;A;A;A;A;A;B;B;A;C;A;B;A
190003214904;2019;7;M;1;3;1;1;3;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;436.5;347.9;402.7;463.3;BACBEDDDBECCDACDEEBDDDBDBBCDACCBCADEBCACDEBEB;DDABEBCBDEADEADAABCCEEAEAEAEBBDAEEBECCBADCEEB;99999DDEEAADEBCEDADAEADECEEBABEDADCEAECEBAAECBCDBE;CECBADBCEDDDCACBBBBDEBBADBCBDCACDCCDBDABCDBCD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;100;120;0;460;B;E;B;C;7;B;A;B;C;A;A;B;B;B;A;A;A;A;B;B;A;D;A;A;A
190003225619;2019;5;F;1;2;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;365.7;398.6;447.9;369.4;CBEDBDEAACAAABECCABBCBAADDAEBECBBAEDBBDCABBAA;BCACCAADAAAACDCACBEBACDABCDCECCBEBAAAADACADAE;ADCDB99999BACDDEDADEBEBEEEDBDCBBBAAABAAADBEDCBBECA;ABCBBDCCBABABCADCBCCADBDDAABBACDEAAADCCDCBCDB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;3;0;0;0;0;0;0;H;H;A;A;7;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
190003225622;2019;4;F;1;3;1;1;1;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;507.5;537.9;619.2;410.6;CDECECAEABBABBEBDAECBDCDAACDABAEEDBADABEDBDBD;ACDCAECCABABDDCAEEDDBCEACBDECBABBDCEDBDEAAEDD;99999CABEABCCDCEEDEBDAADBDCCDECAEBADBCDDAECBCCAEBD;ECABBABCCECBDECCDEAEBDBABCDEBEBDECBABDECABBDB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;160;160;100;660;B;E;B;A;4;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190003201599;2019;4;M;1;1;1;1;2;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;503;510;513;515;374.1;417.7;492.8;523.1;CEDDABDDACCEABEAACBECADDBEBDCAECBCABCEDECBDBA;EADEBDBEEDBEAABCECBDBAAEBECCCECECBDEBACAEBDEA;99999EDABEDBBAECDACEBDECBDAABACDCEBECADECEABCEBEDE;EABDDEACACAEBDBCABEDABDCAEEDBCCCBBDEBEDCACAEC;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;140;120;80;600;B;D;D;D;7;B;A;B;C;A;B;B;A;B;A;A;A;A;C;A;B;E;A;A;A
190003225660;2019;6;F;0;1;1;1;4;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;360.7;499.3;517.3;419.6;ADCBBDEBEBBCCACCBCAACDACEABADABEEEDCAEADDCBEB;DBCAADADBCCEACBBCEABEBBAAADEBBBAEBEBAEEBBCDAB;99999BECABBBEBEBAEACABCCAAEADAEAEBEAADBBECBECABEBA;BBBCABCBACEDAEBECADAEBCCCCEEEBAACCCBBDBCCBBDC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;100;120;80;540;F;E;D;A;4;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
190003228623;2019;14;M;2;2;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;501.7;447.9;520.9;596.2;DECDDDCCECADBDCDEABDDDCBCDABEEBAADBCEDBEDBDAA;ADCBCCAACCBAEBCDBBDBCEEABABCEBCCDABAAADDCBDDD;99999DAACDCABCBDDAAECBCBDDADDCAAABDEECCEBEEEEADAEA;CDAABAEBEBCBEDCBBECECDAAEEADBCEDBDACEDCBCCBCD;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;100;120;100;60;500;A;A;A;B;3;B;A;C;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;B;A
190003228624;2019;2;M;1;3;1;3;0;1;;1;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;503;510;513;515;392.3;434.6;460.1;437.9;DEDDCCBDDACEBBCAAAEBCEDEEBACCBAAAAECECECDDDBA;ABEEADBBBBDDDBACAEABCEABBABDEECCEBCCBBDBAECBE;99999CCAECBBDDDAEACEEDECEADBEEBCDDBCBBAEBCEBCBACDE;ECADACCCAAEBBCBCBAAABDEACACCCDEEBEADACECBBADE;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;140;140;100;0;480;C;F;F;F;5;C;A;B;C;B;C;B;A;A;A;A;A;A;C;B;B;D;A;A;B
190003201865;2019;5;F;1;3;1;1;3;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;517.3;488;547.7;566;CCEDBEDBADACAACABDEDCAADCBCECBDBECEBABBEAAADA;EEAEAEAEABACADBAEBEDDCEBABBABEDABCEECEAEEAECB;99999EBBDAAECCCDAAEBDAADBBABDEEADEEDBCCAADCCDEABEE;EBBADEBCABCDDDEAEEDCADCBAECEECBDEBDABAEBBBCAB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;120;160;40;580;H;H;F;B;8;C;A;B;D;A;A;B;A;B;A;B;A;A;D;B;A;E;A;A;A
190003215127;2019;17;M;0;0;1;1;11;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;F;F;2;E;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;B;A;A;A
190003204836;2019;5;M;1;2;1;1;3;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;A;8;A;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
190003218199;2019;7;F;1;3;1;1;4;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;562.9;542.1;530.4;494.8;ABDBBEDCECECBBCAEEABCDEDBCCBABBEBAECDADDDDACE;CAACADBECCAABBAADCECBDDBBABCEAECBEDACEBADECAB;99999EDCCBCBBABEEEDCCCDAAECBBCAAEBDABDBDEAADCDECCA;DEACAECCBCBBEDBDCBABBDEBABCCECACABEDCDBCDEACA;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;120;120;100;560;E;E;D;D;5;D;A;B;D;A;B;B;A;B;B;A;A;A;B;A;A;E;A;B;A
190003204856;2019;11;M;0;3;1;1;7;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;443.6;419.6;510.9;371.2;BADCDCDDDEAEBECAEEADCC.BCACBADDDABCCDEBDEDDAE;CBACBBAEBECEEBABACCAAADBDBAADBBACEDBADACABDAD;99999CACEBAEAADEEEBCC*CBCCAABBEACABAADDAECBBCACEBC;ADBCBBCDAECDEDCECBCAACCADBDBCEACBBCBCBDABEDCC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;60;60;80;40;80;320;B;E;A;A;6;C;A;C;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
190003201899;2019;10;M;1;3;1;1;7;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;386.4;578.4;523.2;639.6;DCCEEEDEACDDCAABBADBBCDECADCBCBEDBACBDBDEBDEA;BEBCAECBBAAABCDAEBCDCDCCEACEBDBCDADAADBCEACDB;BEDBC99999CCBBDEAEABDECCCADEBEDCECCBEEAACDAABDCCDE;BADECBAACDCBAECBADDDCEEEADEACBADEDBEBBECDCBCC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;160;120;140;140;80;640;D;E;F;B;2;C;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;A
190003228680;2019;5;F;1;3;1;1;2;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;416;456.5;447.6;446.9;EACDCDBBAADDDDCCCBAEADAEAACAEABADAAAAAADAACBD;DEDACBAAAACAACAAAAAABAAAAEABEAADAAAAAAABAAAAA;AEEBA99999BAABCCDADDCBCCCCCEEECCAAAABEBCAACAACBCDE;CAAEABAEAEDCAECAAAEAAAAABAAAAAAAAABAAAEDAAAAA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;60;80;60;80;0;280;E;E;F;F;6;C;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;B;A;A;A
190003218130;2019;3;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;446.5;357.1;511;428;CCADDBACACDCBDCABAEBAEADDBBECBBABAECCDBABAADA;AD*DB*DACCADBACAACCCEDCCDBBACEBADBBBDBCCACCCE;ABBCC99999BBCEDEBACBCCADAEEBDEEBAABABDAACCCDCCCEDB;DCBDAEBBABCAABEBCBBBADBCBCCCCCBCCECBDCCBBBBEC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;80;120;80;60;100;440;E;E;F;F;3;B;A;B;B;A;A;B;A;B;B;B;A;A;B;A;B;D;A;B;B
190003218150;2019;11;F;1;3;1;1;11;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;H;F;F;6;C;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;B;A;A;A
